,image_path,label
13504,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KBGIN5CFPZIO.png,1
13530,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YMRPQ3CF4EOYQN.png,1
13585,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UJEYE27B3JOPAB.png,1
13715,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WHHIBC91MPMGZ.png,1
13738,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CQTUV79D5XIWYX.png,1
13916,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XNWNP4314XJTEY.png,1
13927,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GWHFR54FDPZJIH.png,1
13941,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OZULI485DTTNI.png,1
13969,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QUDJR655DUOMMS.png,1
14123,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LXULP558AUIASW.png,1
14133,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GUGFI559EPYTUZ.png,1
14140,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AABNG2261PNFOZ.png,1
14159,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ECOBF8CD0UCSTM.png,1
14177,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MZPBR1F61JLGCY.png,1
14204,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GJSZF6E95OKKVF.png,1
14229,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AXALQ323AMSURG.png,1
14277,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RYSLT72EAZNZGE.png,1
14294,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OTXCX48D5JOWPV.png,1
14329,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OJSFC9C98ELGSS.png,1
14346,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FYQAN5BD8ZBKRR.png,1
14357,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PWKNL2C20GRQKB.png,1
14381,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WLXFB688AZLECR.png,1
14406,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TYDIC8AFCMDXBV.png,1
14411,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SBADWB98GPKOG.png,1
14436,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EXTDI30D6PJWOD.png,1
14441,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FVKCJ28EDQBKBR.png,1
14499,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EXBCY32NMJKR.png,1
14517,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WFBXQ46A0SRQXH.png,1
14526,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SDPBA4BE0MJGAQ.png,1
14535,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZFAIZ76A4YTSKK.png,1
14541,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LOYJY6FEFUASIO.png,1
14567,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TXYCK11A3OOAFT.png,1
14572,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RUNCZ6672UVBYY.png,1
14579,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VXBRP50F0ANDUN.png,1
14671,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YYEGS8CE0CNMCD.png,1
14682,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XHJGC35FBIPFMI.png,1
14773,/content/drive/MyDrive/solar_PV/data/France/google_all/img/APFUE22F8QUFGA.png,1
14797,/content/drive/MyDrive/solar_PV/data/France/google_all/img/REIDF5ED4QPYVC.png,1
14876,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XZYGU189FRPUXQ.png,1
14891,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MIUXE3E22HTTHZ.png,1
14949,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GBUCA64E1QMFNQ.png,1
14988,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YJOGK693BBBCEJ.png,1
15068,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MAJCBD94JGWTX.png,1
15077,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XLAUP570PEMKG.png,1
15150,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GVJBYFDFYCYAD.png,1
15154,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZHEWQ6EE1JSQHO.png,1
15160,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FDBCK42B1GXOHY.png,1
15176,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MGRPB5A3EIOTNU.png,1
15267,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PIUCN436VUJZA.png,1
15290,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FTOLU2038LSQLF.png,1
15415,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RKEMB46E9OXSTI.png,1
15444,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/XSLPC5079ZXWRC.png,1
15455,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QBMYX4E0BIDVBS.png,1
15478,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BXXFD6098ZUNGF.png,1
15617,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IYFOZ135AGPPYU.png,1
15620,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MJXVG4B54RXRFZ.png,1
15673,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RIRNL6615BEPQB.png,1
15685,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KNTTQ5597ZZPMC.png,1
15713,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MKIDZ3557QPJCQ.png,1
15860,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NXMBS7BF6SWNWQ.png,1
15919,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ASXNHAEAPDBTA.png,1
15949,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NAJLU615EZSKJY.png,1
15962,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HCFZT3FE2ZUTBB.png,1
16052,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YEMUE58EEODEUP.png,1
16145,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MYNOL344FIOGDG.png,1
16159,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EEXONBCASFLSV.png,1
16162,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HYDST29CBVWLOL.png,1
16165,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QABUS30EDTGQPS.png,1
16169,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FXNGC660DOWGGX.png,1
16177,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HRIMW630SBAMP.png,1
16180,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TJEDN6FFDUILBJ.png,1
16188,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BKGIY3179YMGLZ.png,1
16190,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QTXHR525BSUFLE.png,1
16194,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BVHCS1DCMWSXQ.png,1
16205,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RXANO2094QGFOU.png,1
16234,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XJJNU20BFJHHOX.png,1
16327,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DHGYY7327UQKWE.png,1
16419,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AKBAZ907HZBHH.png,1
16446,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JRTXE6E7EXXDW.png,1
16465,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DARAX5403YUTET.png,1
16502,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HUIKI2CB8QHEEA.png,1
16561,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NGQVP911ERKWBL.png,1
16575,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BDHDN55DYRLUW.png,1
16586,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZCLZM1679KWFHD.png,1
16663,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GBKSL164AHWESR.png,1
16709,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PZXCI5A32UWOBY.png,1
16744,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BLXMI624FAZBDB.png,1
16758,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SXHEK27EDXHGAF.png,1
16875,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/UEWGG8C71IHNGT.png,1
16934,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XSLPC5079ZXWRC.png,1
16967,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RBQOY86BHDMCO.png,1
16973,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YEYXV1C31EYQST.png,1
17029,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RBMRZ725ADLDTO.png,1
17073,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VKONY2F7CXHQGN.png,1
17096,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RKCZY63A1ZVOMN.png,1
17114,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IUDZR2474NIZUE.png,1
17119,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JJIJL1178YETXR.png,1
17122,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KQVSS4D61WMNJB.png,1
17161,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FTHAC2CE6PGUGB.png,1
17205,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZIVNJ6A4ATSFV.png,1
17207,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AUXRA48F8DTHVC.png,1
17226,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TGVLI2E96RRLHO.png,1
17323,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YSWSO657WIQEH.png,1
17338,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LRCGA4DD7BNEVA.png,1
17375,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/GDUII4BE1EETLT.png,1
17387,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MFEQO49E0WQJCW.png,1
17429,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ITSDV47DCNVLZV.png,1
17506,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WJYZE173FUGGSQ.png,1
17533,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RMTOO6767BPWRM.png,1
17659,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TVTAT379FGEJVT.png,1
17696,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IWRYF22D8IMMJO.png,1
17727,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MPMEC3939UKMJM.png,1
17815,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NWPSJ648CRLRQS.png,1
17824,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ENQYH5413LMPWT.png,1
17844,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RDHXYEA0GWORZ.png,1
17891,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AYGRF674AWYCMJ.png,1
17896,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RAMZL9E5DNTRBW.png,1
17909,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CNMZC8814WUGWY.png,1
17921,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EZLYS233AIOQIO.png,1
17951,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VXGTL5C6FHGGKT.png,1
17994,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VGQXV31FEPCPAV.png,1
18009,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IPLXH4FD5XPLDY.png,1
18020,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SJXNB55F4ZQKSL.png,1
18022,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ZKNID3975KKSZF.png,1
18033,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NOSZA6817XONCZ.png,1
18072,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VXSNO2DEFWRLEO.png,1
18078,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HAJYZ4017TJVDH.png,1
18127,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BIZEO5E1EXOYAH.png,1
18130,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TILXJ7807NYQKG.png,1
18160,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/AJQVA8E9ASUOOZ.png,1
18241,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VMZXW3597DSLDV.png,1
18279,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GPWMX60D5VUSUR.png,1
18494,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PKRMLC69LNMFN.png,1
18521,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZXPEE2587KFKDK.png,1
18524,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GVONJ889FRVDIE.png,1
18564,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AMSCW5D78UDVKG.png,1
18693,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VPAWQ23ADKWJV.png,1
18770,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FCXGA51E5ZFKKF.png,1
18804,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/DJWNE5130WBBWL.png,1
18947,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/MRYFN7610HDDML.png,1
18949,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SKXEW467FZWQIH.png,1
18969,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XXCSD50B4HPVLW.png,1
18988,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KCYVK544CDMWRV.png,1
19084,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/RCQXS46ACKWKEZ.png,1
19155,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/VBWLA1C7FCXGXA.png,1
19157,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BKSXP93ACDBEQX.png,1
19180,/content/drive/MyDrive/solar_PV/data/France/google_all/img/PKFMOE8EENCKX.png,1
19192,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QDZEX697ESDLUU.png,1
19253,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ULGRD7032UHTQZ.png,1
19255,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BGWQF9B1DQEUNP.png,1
19256,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NDZID9B03COISZ.png,1
19268,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MIQRS5BAAFJNVE.png,1
19336,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BDNIN29A2BNKGJ.png,1
19394,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZTIGV8E28RLDEP.png,1
19633,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MMFCZ3EFBXWKAA.png,1
19639,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FFUYH1B17ZSIYI.png,1
19657,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GBARI292DPUEWH.png,1
19776,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JTZKC918APPATS.png,1
20018,/content/drive/MyDrive/solar_PV/data/France/google_all/img/STOFI68F6XLZSK.png,1
20022,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WFPKK1B45HMFWQ.png,1
20029,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PSTQP1EADWKMMP.png,1
20122,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QILCX5FBEFJKEK.png,1
20211,/content/drive/MyDrive/solar_PV/data/France/google_all/img/SVPLA2A5FUMEPS.png,1
20257,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QHTQU7A89XWVTI.png,1
20273,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HUJOW5D18JICEK.png,1
20315,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RSJHS601TBROX.png,1
20339,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HTEUA27CEZWDFB.png,1
20356,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YRJFB247EMJOYF.png,1
20439,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZELMQ2BE6RQLQX.png,1
20519,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FPEPZBD0CBHYK.png,1
20613,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NJRTHBA7SZNDG.png,1
20628,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WSFEF331ASGENW.png,1
20765,/content/drive/MyDrive/solar_PV/data/France/google_all/img/UJYMC6D5AFSTKP.png,1
20783,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WADMS3461YIAOS.png,1
20786,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IWKRU5143LXZBM.png,1
20855,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/KNIHN42DEFIYUV.png,1
20875,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HZPSI53D0UWPFB.png,1
21027,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/ORPCK37FDMEYNW.png,1
21083,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FVERV696EADZBH.png,1
21149,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PLLNQ50C3WAHES.png,1
21151,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LLWGO2F54PUGMS.png,1
21265,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/CLTLL9C52CLENQ.png,1
21333,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VNUBQ5FA8YTEOG.png,1
21344,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/QXNGB555AFQQJU.png,1
21426,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FOUKN574BCVIAP.png,1
21527,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TQUGI901EWYATI.png,1
21544,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TUNHP4FDRHMDR.png,1
21571,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NWKBH2782LHLTF.png,1
21613,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LGWWX293BLTZRZ.png,1
21680,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GHIMY444DUHCEA.png,1
21749,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WDNTR8375WMINW.png,1
21800,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/JUHIL915GOVEO.png,1
21833,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ESVQU314BMQQUA.png,1
21850,/content/drive/MyDrive/solar_PV/data/France/google_all/img/AJINI5FB1RKRSU.png,1
21888,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GZDDV5C71UMQZW.png,1
21918,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KWMFX71E0GSNZW.png,1
21919,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/HOXBS7756JYVMQ.png,1
21939,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JAZST368BNWVVE.png,1
21950,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/OKNEA1439HXKZF.png,1
22009,/content/drive/MyDrive/solar_PV/data/France/google_all/img/IADZW1F91MUBEQ.png,1
22042,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FDPUK641ACDQKS.png,1
22051,/content/drive/MyDrive/solar_PV/data/France/google_all/img/GWQYP5626PJPYU.png,1
22063,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/URIZU433DFROCC.png,1
22107,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PATNF3B2AQTCMV.png,1
22117,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/NUZXL321FKSPLZ.png,1
22161,/content/drive/MyDrive/solar_PV/data/France/google_all/img/LNOBP3457RUKNB.png,1
22211,/content/drive/MyDrive/solar_PV/data/France/google_all/img/XURCM6D71OMQSI.png,1
22247,/content/drive/MyDrive/solar_PV/data/France/google_all/img/TVFSI419FESBBM.png,1
22304,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YIECP74EBNHKJW.png,1
22385,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BFQKF3FA4YSMJE.png,1
22403,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FMALZA73TAVBS.png,1
22502,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/USJZD9C9XZCHF.png,1
22510,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IOOWQ77C8JYTPX.png,1
22525,/content/drive/MyDrive/solar_PV/data/France/google_all/img/OSGJD22EBJXEIU.png,1
22537,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZMARI5CCAHFWEJ.png,1
22652,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CEMHL3E2UFTHS.png,1
22679,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ZOQNFB01RJJDU.png,1
22695,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RGEEZ6687GIAHB.png,1
22817,/content/drive/MyDrive/solar_PV/data/France/google_all/img/YAXNB453CNUDNL.png,1
22819,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/FNGNK9E0EISOWY.png,1
22877,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/THYKPB5SOLKG.png,1
22879,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KEWMF95A7PVJWK.png,1
22883,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JAOCH33E5HHWBN.png,1
22944,/content/drive/MyDrive/solar_PV/data/France/google_all/img/HZALE37DDQLPQE.png,1
23000,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/EBDVZ4D6SEPPX.png,1
23078,/content/drive/MyDrive/solar_PV/data/France/google_all/img/EVHYC4AEAQVAQO.png,1
23115,/content/drive/MyDrive/solar_PV/data/France/google_all/img/MRPBA3653KUYLK.png,1
23122,/content/drive/MyDrive/solar_PV/data/France/google_all/img/VTZKPA59NMEQI.png,1
23164,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/TPCJI5127YXNWY.png,1
23189,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/PLLTL12A3GEFNU.png,1
23282,/content/drive/MyDrive/solar_PV/data/France/google_all/img/RMIVN575AROUPU.png,1
23297,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JPKWT298FEEZVC.png,1
23311,/content/drive/MyDrive/solar_PV/data/France/google_all/img/FENPY1267ZPSYM.png,1
23317,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JZKHI4A67QPTQR.png,1
23414,/content/drive/MyDrive/solar_PV/data/France/google_all/img/WEXSE2830OQELE.png,1
23466,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/IPBKV3B97QTFTK.png,1
23506,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CYZUL45DEKAMMW.png,1
23514,/content/drive/MyDrive/solar_PV/data/France/google_all/img/DHGYV529IFHJC.png,1
23558,/content/drive/MyDrive/solar_PV/data/France/google_all/img/CQICX9484QMYML.png,1
23602,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/WTSSS484DQYRKX.png,1
23610,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/YQJEN6F9EVIGSG.png,1
23653,/content/drive/MyDrive/solar_PV/data/France/google_all/img/JLCYA49FBRWGXC.png,1
23725,/content/drive/MyDrive/solar_PV/data/France/google_all/img/KJZZI4A3BQZCUQ.png,1
23732,/content/drive/MyDrive/solar_PV/data/France/google_all/img/QUVQC8AAAAJNDM.png,1
23744,/content/drive/MyDrive/solar_PV/data/France/google_all/img/NIJPN950EDDOYA.png,1
23767,/content/drive/MyDrive/solar_PV/data/France/ign_all/img/BNYSQ2DDFEMGAQ.png,1
23772,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ONFKB27EFDXQIP.png,1
23808,/content/drive/MyDrive/solar_PV/data/France/google_all/img/ASIMA2BBRVUGZ.png,1
23924,/content/drive/MyDrive/solar_PV/data/France/google_all/img/BTUBD67FCQOOAJ.png,1
